326	-85.2234	-82.9556
327	-85.2262	-82.9583
328	-85.229	-82.961
329	-85.2318	-82.9637
330	-85.2345	-82.9664
331	-85.2372	-82.969
332	-85.2399	-82.9716
333	-85.2425	-82.9741
334	-85.2451	-82.9766
335	-85.2477	-82.9791
336	-85.2502	-82.9816
337	-85.2527	-82.984
338	-85.2552	-82.9864
339	-85.2576	-82.9888
340	-85.26	-82.9911
341	-85.2624	-82.9934
342	-85.2648	-82.9957
343	-85.2671	-82.998
344	-85.2694	-83.0002
345	-85.2716	-83.0024
346	-85.2739	-83.0046
347	-85.2761	-83.0067
348	-85.2783	-83.0088
349	-85.2804	-83.0109
350	-85.2825	-83.013
351	-85.2846	-83.015
352	-85.2867	-83.0171
353	-85.2888	-83.0191
354	-85.2908	-83.021
355	-85.2928	-83.023
356	-85.2948	-83.0249
357	-85.2967	-83.0268
358	-85.2986	-83.0287
359	-85.3006	-83.0305
360	-85.3024	-83.0324
361	-85.3043	-83.0342
362	-85.3061	-83.036
363	-85.3079	-83.0377
364	-85.3097	-83.0395
365	-85.3115	-83.0412
366	-85.3133	-83.0429
367	-85.315	-83.0446
368	-85.3167	-83.0463
369	-85.3184	-83.0479
370	-85.3201	-83.0495
371	-85.3217	-83.0512
372	-85.3233	-83.0527
373	-85.325	-83.0543
374	-85.3265	-83.0559
375	-85.3281	-83.0574
376	-85.3297	-83.0589
377	-85.3312	-83.0604
378	-85.3327	-83.0619
379	-85.3342	-83.0634
380	-85.3357	-83.0648
381	-85.3372	-83.0662
382	-85.3386	-83.0677
383	-85.3401	-83.0691
384	-85.3415	-83.0704
385	-85.3429	-83.0718
386	-85.3443	-83.0732
387	-85.3456	-83.0745
388	-85.347	-83.0758
389	-85.3483	-83.0771
390	-85.3497	-83.0784
391	-85.351	-83.0797
392	-85.3523	-83.0809
393	-85.3535	-83.0822
394	-85.3548	-83.0834
395	-85.356	-83.0846
396	-85.3573	-83.0858
397	-85.3585	-83.087
398	-85.3597	-83.0882
399	-85.3609	-83.0894
400	-85.3621	-83.0905
401	-85.3633	-83.0917
402	-85.3644	-83.0928
403	-85.3656	-83.0939
404	-85.3667	-83.095
405	-85.3678	-83.0961
406	-85.3689	-83.0972
407	-85.37	-83.0982
408	-85.3711	-83.0993
409	-85.3722	-83.1003
410	-85.3732	-83.1014
411	-85.3743	-83.1024
412	-85.3753	-83.1034
413	-85.3763	-83.1044
414	-85.3773	-83.1054
415	-85.3783	-83.1064
416	-85.3793	-83.1073
417	-85.3803	-83.1083
418	-85.3813	-83.1092
419	-85.3822	-83.1102
420	-85.3832	-83.1111
421	-85.3841	-83.112
422	-85.385	-83.1129
423	-85.386	-83.1138
424	-85.3869	-83.1147
425	-85.3878	-83.1155
426	-85.3886	-83.1164
427	-85.3895	-83.1173
428	-85.3904	-83.1181
429	-85.3913	-83.119
430	-85.3921	-83.1198
431	-85.3929	-83.1206
432	-85.3938	-83.1214
433	-85.3946	-83.1222
434	-85.3954	-83.123
435	-85.3962	-83.1238
436	-85.397	-83.1246
437	-85.3978	-83.1253
438	-85.3986	-83.1261
439	-85.3994	-83.1269
440	-85.4001	-83.1276
441	-85.4009	-83.1283
442	-85.4016	-83.1291
443	-85.4024	-83.1298
444	-85.4031	-83.1305
445	-85.4038	-83.1312
446	-85.4046	-83.1319
447	-85.4053	-83.1326
448	-85.406	-83.1333
449	-85.4067	-83.134
450	-85.4074	-83.1346
451	-85.408	-83.1353
452	-85.4087	-83.136
453	-85.4094	-83.1366
454	-85.41	-83.1373
455	-85.4107	-83.1379
456	-85.4113	-83.1385
457	-85.412	-83.1392
458	-85.4126	-83.1398
459	-85.4132	-83.1404
460	-85.4139	-83.141
461	-85.4145	-83.1416
462	-85.4151	-83.1422
463	-85.4157	-83.1428
464	-85.4163	-83.1434
465	-85.4169	-83.1439
466	-85.4175	-83.1445
467	-85.418	-83.1451
468	-85.4186	-83.1456
469	-85.4192	-83.1462
470	-85.4197	-83.1467
471	-85.4203	-83.1473
472	-85.4209	-83.1478
473	-85.4214	-83.1483
474	-85.4219	-83.1488
475	-85.4225	-83.1494
476	-85.423	-83.1499
477	-85.4235	-83.1504
478	-85.424	-83.1509
479	-85.4246	-83.1514
480	-85.4251	-83.1519
481	-85.4256	-83.1524
482	-85.4261	-83.1529
483	-85.4266	-83.1533
484	-85.427	-83.1538
485	-85.4275	-83.1543
486	-85.428	-83.1547
487	-85.4285	-83.1552
488	-85.4289	-83.1557
489	-85.4294	-83.1561
490	-85.4299	-83.1566
491	-85.4303	-83.157
492	-85.4308	-83.1574
493	-85.4312	-83.1579
494	-85.4317	-83.1583
495	-85.4321	-83.1587
496	-85.4325	-83.1592
497	-85.433	-83.1596
498	-85.4334	-83.16
499	-85.4338	-83.1604
500	-85.4342	-83.1608
501	-85.4346	-83.1612
502	-85.435	-83.1616
503	-85.4354	-83.162
504	-85.4358	-83.1624
505	-85.4362	-83.1628
506	-85.4366	-83.1631
507	-85.437	-83.1635
508	-85.4374	-83.1639
509	-85.4378	-83.1643
510	-85.4382	-83.1646
511	-85.4385	-83.165
512	-85.4389	-83.1654
513	-85.4393	-83.1657
514	-85.4396	-83.1661
515	-85.44	-83.1664
516	-85.4404	-83.1668
517	-85.4407	-83.1671
518	-85.4411	-83.1675
519	-85.4414	-83.1678
520	-85.4418	-83.1681
521	-85.4421	-83.1685
522	-85.4424	-83.1688
523	-85.4428	-83.1691
524	-85.4431	-83.1694
525	-85.4434	-83.1697
526	-85.4437	-83.1701
527	-85.4441	-83.1704
528	-85.4444	-83.1707
529	-85.4447	-83.171
530	-85.445	-83.1713
531	-85.4453	-83.1716
532	-85.4456	-83.1719
533	-85.4459	-83.1722
534	-85.4462	-83.1725
535	-85.4465	-83.1728
536	-85.4468	-83.1731
537	-85.4471	-83.1733
538	-85.4474	-83.1736
539	-85.4477	-83.1739
540	-85.448	-83.1742
541	-85.4483	-83.1745
542	-85.4485	-83.1747
543	-85.4488	-83.175
544	-85.4491	-83.1753
545	-85.4494	-83.1755
546	-85.4496	-83.1758
547	-85.4499	-83.176
548	-85.4501	-83.1763
549	-85.4504	-83.1765
550	-85.4507	-83.1768
551	-85.4509	-83.1771
552	-85.4512	-83.1773
553	-85.4514	-83.1775
554	-85.4517	-83.1778
555	-85.4519	-83.178
556	-85.4522	-83.1783
557	-85.4524	-83.1785
558	-85.4527	-83.1787
559	-85.4529	-83.179
560	-85.4531	-83.1792
561	-85.4534	-83.1794
562	-85.4536	-83.1796
563	-85.4538	-83.1799
564	-85.4541	-83.1801
565	-85.4543	-83.1803
566	-85.4545	-83.1805
567	-85.4547	-83.1807
568	-85.4549	-83.181
569	-85.4552	-83.1812
570	-85.4554	-83.1814
571	-85.4556	-83.1816
572	-85.4558	-83.1818
573	-85.456	-83.182
574	-85.4562	-83.1822
575	-85.4564	-83.1824
576	-85.4566	-83.1826
577	-85.4568	-83.1828
578	-85.457	-83.183
579	-85.4572	-83.1832
580	-85.4574	-83.1834
581	-85.4576	-83.1836
582	-85.4578	-83.1837
583	-85.458	-83.1839
584	-85.4582	-83.1841
585	-85.4584	-83.1843
586	-85.4586	-83.1845
587	-85.4588	-83.1847
588	-85.4589	-83.1848
589	-85.4591	-83.185
590	-85.4593	-83.1852
591	-85.4595	-83.1854
592	-85.4597	-83.1855
593	-85.4598	-83.1857
594	-85.46	-83.1859
595	-85.4602	-83.186
596	-85.4603	-83.1862
597	-85.4605	-83.1864
598	-85.4607	-83.1865
599	-85.4608	-83.1867
600	-85.461	-83.1869
601	-85.4612	-83.187
602	-85.4613	-83.1872
603	-85.4615	-83.1873
604	-85.4617	-83.1875
605	-85.4618	-83.1876
606	-85.462	-83.1878
607	-85.4621	-83.1879
608	-85.4623	-83.1881
609	-85.4624	-83.1882
610	-85.4626	-83.1884
611	-85.4627	-83.1885
612	-85.4629	-83.1887
613	-85.463	-83.1888
614	-85.4632	-83.189
615	-85.4633	-83.1891
616	-85.4635	-83.1892
617	-85.4636	-83.1894
618	-85.4637	-83.1895
619	-85.4639	-83.1896
620	-85.464	-83.1898
621	-85.4642	-83.1899
622	-85.4643	-83.19
623	-85.4644	-83.1902
624	-85.4646	-83.1903
625	-85.4647	-83.1904
626	-85.4648	-83.1906
627	-85.465	-83.1907
628	-85.4651	-83.1908
629	-85.4652	-83.1909
630	-85.4654	-83.1911
631	-85.4655	-83.1912
632	-85.4656	-83.1913
633	-85.4657	-83.1914
634	-85.4658	-83.1916
635	-85.466	-83.1917
636	-85.4661	-83.1918
637	-85.4662	-83.1919
638	-85.4663	-83.192
639	-85.4665	-83.1921
640	-85.4666	-83.1923
641	-85.4667	-83.1924
642	-85.4668	-83.1925
643	-85.4669	-83.1926
644	-85.467	-83.1927
645	-85.4671	-83.1928
646	-85.4673	-83.1929
647	-85.4674	-83.193
648	-85.4675	-83.1931
649	-85.4676	-83.1932
650	-85.4677	-83.1933
651	-85.4678	-83.1934
652	-85.4679	-83.1935
653	-85.468	-83.1936
654	-85.4681	-83.1938
655	-85.4682	-83.1939
656	-85.4683	-83.194
657	-85.4684	-83.1941
658	-85.4685	-83.1941
659	-85.4686	-83.1942
660	-85.4687	-83.1943
661	-85.4688	-83.1944
662	-85.4689	-83.1945
663	-85.469	-83.1946
664	-85.4691	-83.1947
665	-85.4692	-83.1948
666	-85.4693	-83.1949
667	-85.4694	-83.195
668	-85.4695	-83.1951
669	-85.4696	-83.1952
670	-85.4697	-83.1953
671	-85.4698	-83.1954
672	-85.4699	-83.1954
673	-85.4699	-83.1955
674	-85.47	-83.1956
675	-85.4701	-83.1957
676	-85.4702	-83.1958
677	-85.4703	-83.1959
678	-85.4704	-83.196
679	-85.4705	-83.196
680	-85.4706	-83.1961
681	-85.4706	-83.1962
682	-85.4707	-83.1963
683	-85.4708	-83.1964
684	-85.4709	-83.1964
685	-85.471	-83.1965
686	-85.4711	-83.1966
687	-85.4711	-83.1967
688	-85.4712	-83.1968
689	-85.4713	-83.1968
690	-85.4714	-83.1969
691	-85.4714	-83.197
692	-85.4715	-83.1971
693	-85.4716	-83.1971
694	-85.4717	-83.1972
695	-85.4718	-83.1973
696	-85.4718	-83.1974
697	-85.4719	-83.1974
698	-85.472	-83.1975
699	-85.4721	-83.1976
700	-85.4721	-83.1976
701	-85.4722	-83.1977
702	-85.4723	-83.1978
703	-85.4723	-83.1979
704	-85.4724	-83.1979
705	-85.4725	-83.198
706	-85.4726	-83.1981
707	-85.4726	-83.1981
708	-85.4727	-83.1982
709	-85.4728	-83.1983
710	-85.4728	-83.1983
711	-85.4729	-83.1984
712	-85.473	-83.1985
713	-85.473	-83.1985
714	-85.4731	-83.1986
715	-85.4732	-83.1986
716	-85.4732	-83.1987
717	-85.4733	-83.1988
718	-85.4734	-83.1988
719	-85.4734	-83.1989
720	-85.4735	-83.199
721	-85.4735	-83.199
722	-85.4736	-83.1991
723	-85.4737	-83.1991
724	-85.4737	-83.1992
725	-85.4738	-83.1993
726	-85.4738	-83.1993
727	-85.4739	-83.1994
728	-85.474	-83.1994
729	-85.474	-83.1995
730	-85.4741	-83.1995
731	-85.4741	-83.1996
732	-85.4742	-83.1997
733	-85.4743	-83.1997
734	-85.4743	-83.1998
735	-85.4744	-83.1998
736	-85.4744	-83.1999
737	-85.4745	-83.1999
738	-85.4745	-83.2
739	-85.4746	-83.2
740	-85.4747	-83.2001
741	-85.4747	-83.2001
742	-85.4748	-83.2002
743	-85.4748	-83.2003
744	-85.4749	-83.2003
745	-85.4749	-83.2004
746	-85.475	-83.2004
747	-85.475	-83.2005
748	-85.4751	-83.2005
749	-85.4751	-83.2006
750	-85.4752	-83.2006
751	-85.4752	-83.2007
752	-85.4753	-83.2007
753	-85.4753	-83.2008
754	-85.4754	-83.2008
755	-85.4754	-83.2009
756	-85.4755	-83.2009
757	-85.4755	-83.2009
758	-85.4756	-83.201
759	-85.4756	-83.201
760	-85.4757	-83.2011
761	-85.4757	-83.2011
762	-85.4758	-83.2012
763	-85.4758	-83.2012
764	-85.4759	-83.2013
765	-85.4759	-83.2013
766	-85.476	-83.2014
767	-85.476	-83.2014
768	-85.4761	-83.2015
769	-85.4761	-83.2015
770	-85.4761	-83.2015
771	-85.4762	-83.2016
772	-85.4762	-83.2016
773	-85.4763	-83.2017
774	-85.4763	-83.2017
775	-85.4764	-83.2018
776	-85.4764	-83.2018
777	-85.4764	-83.2018
778	-85.4765	-83.2019
779	-85.4765	-83.2019
780	-85.4766	-83.202
781	-85.4766	-83.202
782	-85.4767	-83.202
783	-85.4767	-83.2021
784	-85.4767	-83.2021
785	-85.4768	-83.2022
786	-85.4768	-83.2022
787	-85.4769	-83.2022
788	-85.4769	-83.2023
789	-85.4769	-83.2023
790	-85.477	-83.2024
791	-85.477	-83.2024
792	-85.4771	-83.2024
793	-85.4771	-83.2025
794	-85.4771	-83.2025
795	-85.4772	-83.2026
796	-85.4772	-83.2026
797	-85.4773	-83.2026
798	-85.4773	-83.2027
799	-85.4773	-83.2027
800	-85.4774	-83.2027
801	-85.4774	-83.2028
802	-85.4775	-83.2028
803	-85.4775	-83.2028
804	-85.4775	-83.2029
805	-85.4776	-83.2029
806	-85.4776	-83.203
807	-85.4776	-83.203
808	-85.4777	-83.203
809	-85.4777	-83.2031
810	-85.4777	-83.2031
811	-85.4778	-83.2031
812	-85.4778	-83.2032
813	-85.4778	-83.2032
814	-85.4779	-83.2032
815	-85.4779	-83.2033
816	-85.478	-83.2033
817	-85.478	-83.2033
818	-85.478	-83.2034
819	-85.4781	-83.2034
820	-85.4781	-83.2034
821	-85.4781	-83.2035
822	-85.4782	-83.2035
823	-85.4782	-83.2035
824	-85.4782	-83.2036
825	-85.4783	-83.2036
826	-85.4783	-83.2036
827	-85.4783	-83.2037
828	-85.4784	-83.2037
829	-85.4784	-83.2037
830	-85.4784	-83.2037
831	-85.4785	-83.2038
832	-85.4785	-83.2038
833	-85.4785	-83.2038
834	-85.4785	-83.2039
835	-85.4786	-83.2039
836	-85.4786	-83.2039
837	-85.4786	-83.204
838	-85.4787	-83.204
839	-85.4787	-83.204
840	-85.4787	-83.204
841	-85.4788	-83.2041
842	-85.4788	-83.2041
843	-85.4788	-83.2041
844	-85.4789	-83.2042
845	-85.4789	-83.2042
846	-85.4789	-83.2042
847	-85.4789	-83.2043
848	-85.479	-83.2043
849	-85.479	-83.2043
850	-85.479	-83.2043
851	-85.4791	-83.2044
852	-85.4791	-83.2044
853	-85.4791	-83.2044
854	-85.4791	-83.2045
855	-85.4792	-83.2045
856	-85.4792	-83.2045
857	-85.4792	-83.2045
858	-85.4793	-83.2046
859	-85.4793	-83.2046
860	-85.4793	-83.2046
861	-85.4793	-83.2046
862	-85.4794	-83.2047
863	-85.4794	-83.2047
864	-85.4794	-83.2047
865	-85.4795	-83.2047
866	-85.4795	-83.2048
867	-85.4795	-83.2048
868	-85.4795	-83.2048
869	-85.4796	-83.2049
870	-85.4796	-83.2049
871	-85.4796	-83.2049
872	-85.4796	-83.2049
873	-85.4797	-83.205
874	-85.4797	-83.205
875	-85.4797	-83.205
876	-85.4798	-83.205
877	-85.4798	-83.2051
878	-85.4798	-83.2051
879	-85.4798	-83.2051
880	-85.4799	-83.2051
881	-85.4799	-83.2052
882	-85.4799	-83.2052
883	-85.4799	-83.2052
884	-85.48	-83.2052
885	-85.48	-83.2053
886	-85.48	-83.2053
887	-85.48	-83.2053
888	-85.4801	-83.2053
889	-85.4801	-83.2054
890	-85.4801	-83.2054
891	-85.4801	-83.2054
892	-85.4802	-83.2054
893	-85.4802	-83.2054
894	-85.4802	-83.2055
895	-85.4802	-83.2055
896	-85.4803	-83.2055
897	-85.4803	-83.2055
898	-85.4803	-83.2056
899	-85.4803	-83.2056
900	-85.4804	-83.2056
901	-85.4804	-83.2056
902	-85.4804	-83.2057
903	-85.4804	-83.2057
904	-85.4804	-83.2057
905	-85.4805	-83.2057
906	-85.4805	-83.2057
907	-85.4805	-83.2058
908	-85.4805	-83.2058
909	-85.4806	-83.2058
910	-85.4806	-83.2058
911	-85.4806	-83.2059
912	-85.4806	-83.2059
913	-85.4807	-83.2059
914	-85.4807	-83.2059
915	-85.4807	-83.2059
916	-85.4807	-83.206
917	-85.4807	-83.206
918	-85.4808	-83.206
919	-85.4808	-83.206
920	-85.4808	-83.2061
921	-85.4808	-83.2061
922	-85.4809	-83.2061
923	-85.4809	-83.2061
924	-85.4809	-83.2061
925	-85.4809	-83.2062
926	-85.4809	-83.2062
927	-85.481	-83.2062
928	-85.481	-83.2062
929	-85.481	-83.2062
930	-85.481	-83.2063
931	-85.4811	-83.2063
932	-85.4811	-83.2063
933	-85.4811	-83.2063
934	-85.4811	-83.2064
935	-85.4811	-83.2064
936	-85.4812	-83.2064
937	-85.4812	-83.2064
938	-85.4812	-83.2064
939	-85.4812	-83.2065
940	-85.4812	-83.2065
941	-85.4813	-83.2065
942	-85.4813	-83.2065
943	-85.4813	-83.2065
944	-85.4813	-83.2066
945	-85.4813	-83.2066
946	-85.4814	-83.2066
947	-85.4814	-83.2066
948	-85.4814	-83.2066
949	-85.4814	-83.2067
950	-85.4815	-83.2067
951	-85.4815	-83.2067
952	-85.4815	-83.2067
953	-85.4815	-83.2067
954	-85.4815	-83.2068
955	-85.4816	-83.2068
956	-85.4816	-83.2068
957	-85.4816	-83.2068
958	-85.4816	-83.2068
959	-85.4816	-83.2069
960	-85.4817	-83.2069
961	-85.4817	-83.2069
962	-85.4817	-83.2069
963	-85.4817	-83.2069
964	-85.4817	-83.2069
965	-85.4818	-83.207
966	-85.4818	-83.207
967	-85.4818	-83.207
968	-85.4818	-83.207
969	-85.4818	-83.207
970	-85.4819	-83.2071
971	-85.4819	-83.2071
972	-85.4819	-83.2071
973	-85.4819	-83.2071
974	-85.4819	-83.2071
975	-85.4819	-83.2072
976	-85.482	-83.2072
977	-85.482	-83.2072
978	-85.482	-83.2072
979	-85.482	-83.2072
980	-85.482	-83.2072
981	-85.4821	-83.2073
982	-85.4821	-83.2073
983	-85.4821	-83.2073
984	-85.4821	-83.2073
985	-85.4821	-83.2073
986	-85.4822	-83.2074
987	-85.4822	-83.2074
988	-85.4822	-83.2074
989	-85.4822	-83.2074
990	-85.4822	-83.2074
991	-85.4823	-83.2074
992	-85.4823	-83.2075
993	-85.4823	-83.2075
994	-85.4823	-83.2075
995	-85.4823	-83.2075
996	-85.4823	-83.2075
997	-85.4824	-83.2076
998	-85.4824	-83.2076
999	-85.4824	-83.2076
1000	-85.4824	-83.2076
1001	-85.4824	-83.2076
1002	-85.4825	-83.2076
1003	-85.4825	-83.2077
1004	-85.4825	-83.2077
1005	-85.4825	-83.2077
1006	-85.4825	-83.2077
1007	-85.4825	-83.2077
1008	-85.4826	-83.2077
1009	-85.4826	-83.2078
1010	-85.4826	-83.2078
1011	-85.4826	-83.2078
1012	-85.4826	-83.2078
1013	-85.4827	-83.2078
1014	-85.4827	-83.2078
1015	-85.4827	-83.2079
1016	-85.4827	-83.2079
1017	-85.4827	-83.2079
1018	-85.4827	-83.2079
1019	-85.4828	-83.2079
